HOLDING_ID	CURRENCY_SOLD_AMOUNT	DESC_CURRENCY_SOLD	CURRENCY_PURCHASED_AMOUNT	DESC_CURRENCY_PURCHASED	SETTLEMENT_DATE	UNREALIZED_APPRECIATION
159289080	1661392.97	USD	147456933.05	INR	06-OCT-2025	-1322.64
159304080	9721173	JPY	65880	USD	02-OCT-2025	154.21
159304071	22094998	JPY	149226	USD	04-NOV-2025	-679.49
159301144	14820749	USD	244305226516	IDR	15-OCT-2025	-177874.86
159289706	147357249.58	INR	1670000	USD	06-OCT-2025	11051.9
159301317	861930.73	USD	1199372.3	CAD	04-NOV-2025	1277.78
159282688	3285532.41	USD	2797000	EUR	04-NOV-2025	4859
159299879	371759678.55	USD	2007911199.82	BRL	02-DEC-2025	130823.71
159283515	1321298013.55	GBP	1777275183.3	USD	04-NOV-2025	-49958.4
159293932	21812000	EUR	25831434.66	USD	02-OCT-2025	223041.61
159295137	4099865.89	USD	13708000	ILS	13-NOV-2025	38880.46
159294910	395000000	BRL	69213732	USD	02-APR-2026	-1838378.88
159437854	234591155.62	PEN	63914329.67	USD	10-NOV-2025	-3584171.05
159443118	24857.13	USD	1073297.32	TRY	10-NOV-2025	149.09
159446768	8404370.2	NOK	825845	USD	02-OCT-2025	-16314.24
159431030	500000000000	IDR	29954469.21	USD	15-OCT-2025	-13932.11
159441909	1708983229	USD	251240529766	JPY	02-OCT-2025	-10091997.53
159443696	36819247.81	PEN	10411799.85	USD	17-DEC-2025	-172138.13
159427419	170987320.08	PEN	47705853.49	USD	22-JAN-2026	-1398453.1
159427483	1792840974	USD	265852140965	JPY	04-NOV-2025	11106378.2
159432397	300778.42	USD	12917530.8	TRY	17-OCT-2025	6203.76
159430195	1857449.49	USD	2576598204	KRW	22-OCT-2025	-21068.8
159442720	1095905465.27	ZAR	63404053.77	USD	09-OCT-2025	-22971.67
159440975	12654179.64	KWD	43578000	USD	16-MAY-2030	1506786.36
159433093	1180000000	BRL	197993221.25	USD	02-OCT-2025	-23717521.39
159434083	24515634.48	USD	1059173472.07	TRY	28-OCT-2025	424068.47
159432997	4418973068	TWD	148786972	USD	20-OCT-2025	3595469.58
159302923	260754364.51	CNY	36713660	USD	16-OCT-2025	115741.7
159306902	1880496.55	USD	1395000	GBP	02-OCT-2025	-4361.79
159304232	6242064.5	USD	20957000	ILS	15-OCT-2025	85006.77
159286145	22025865	USD	1936641800.82	INR	17-OCT-2025	-244532.51
159303309	1227227	AUD	805919.97	USD	02-OCT-2025	-5890.58
159282393	4991302.01	USD	3961084.8	CHF	04-NOV-2025	4459.64
159292094	14036708	USD	232147498929	IDR	15-OCT-2025	-122529.17
159289591	178617.81	USD	7628230.81	TRY	09-OCT-2025	3896.49
159283034	424020152	TWD	14126254	USD	20-OCT-2025	194482.53
159301934	13216326900	IDR	803180	USD	06-OCT-2025	10555.93
159284401	0	N/A	0	N/A	16-OCT-2025	
159447940	5339226	USD	783374976	JPY	02-OCT-2025	-42035.78
159436537	210613396.12	PEN	58681395.37	USD	19-MAY-2026	-1575003.96
159441886	790578573	IDR	47919.66	USD	15-OCT-2025	534.91
159428210	39835819.83	USD	55552445004	KRW	22-OCT-2025	-242748.13
159424347	1861400000	BRL	321746495.43	USD	02-APR-2026	-13079831.63
159429771	1613330.4	USD	28195000	ZAR	20-NOV-2025	13671.34
159437775	500000000000	IDR	30507337.01	USD	15-OCT-2025	538935.69
159434005	30648522.74	USD	500000000000	IDR	15-OCT-2025	-680121.42
159424778	751810.44	USD	14039000	MXN	17-DEC-2025	8600.31
159445894	193975517.21	PEN	54174025.92	USD	26-JAN-2026	-1525374.13
159441113	30232305.03	USD	500000000000	IDR	16-OCT-2025	-264873.63
159433470	1275000000	BRL	229126981.27	USD	02-APR-2026	-218439.92
159428124	41923122	USD	58254455535	KRW	10-OCT-2025	-426024.41
159425015	30408076.39	USD	500000000000	IDR	16-OCT-2025	-440644.99
159441580	600000000	USD	3333600000	BRL	02-DEC-2025	17424803.67
159440700	5425653.71	USD	229512205.28	TRY	06-OCT-2025	77995.71
159437277	31719000	SGD	24870800.27	USD	02-OCT-2025	281475.1
159428483	35320.59	USD	1500669.44	TRY	10-OCT-2025	554.22
159426406	84802139	USD	2586126031	TWD	20-OCT-2025	168626.4
159423677	500000000000	IDR	30355496.01	USD	08-OCT-2025	377166.06
159303507	12549079.75	USD	17249000	CAD	02-OCT-2025	-155624.74
159285159	77138613886	IDR	4696001	USD	20-OCT-2025	73307.21
159290320	48544000	EUR	57265976.42	RON	05-DEC-2025	61330.69
159285435	1460439.46	USD	27058000	MXN	17-DEC-2025	5134.58
159290548	291229430	TWD	9653907.57	USD	22-JAN-2026	4939.92
159283964	11982000	SGD	9321178.31	USD	02-OCT-2025	32446.19
159285334	3187781.93	USD	5431000	NZD	02-OCT-2025	-39158.92
159304021	1685385.17	USD	2330000	CAD	02-OCT-2025	-11273.62
159303870	230032000	AUD	148818052.24	USD	02-OCT-2025	-3348095.37
159283245	1799000	USD	159112555	INR	15-OCT-2025	-9249.42
159441872	4539282487.45	MXN	239768987.13	USD	20-OCT-2025	-7625142.37
159441963	2537315.41	USD	777002.1	KWD	30-JUN-2026	18360.81
159441370	112341453.54	PEN	32183534.17	USD	17-DEC-2025	-109764.8
159438535	933676754	TWD	30382720	USD	07-OCT-2025	-263939.62
159443491	2040059105.38	BRL	381319458.95	USD	02-OCT-2025	-1988184.51
159424565	1276362.48	USD	1770654338	KRW	22-OCT-2025	-14390.23
159441766	65920000	USD	2133303040	THB	20-OCT-2025	7843.22
159289301	2538000	SGD	1980777.1	USD	02-OCT-2025	13258.98
159288525	908648792	JPY	6188441	USD	02-OCT-2025	44147.85
159289241	416500000	BRL	74954559.36	USD	02-APR-2026	35055.11
159297052	1038132.58	NOK	104094	USD	04-NOV-2025	46.1
159293828	14926042	USD	1314700705.4	INR	17-OCT-2025	-139656.01
159296009	303836.81	RON	70129.01	USD	22-OCT-2025	40.59
159290595	714000	USD	218041.32	KWD	02-JUN-2026	3007.27
159288620	36610819.53	USD	31171000	EUR	02-OCT-2025	-14486.33
159288913	453590000	ZAR	26032518.29	USD	20-NOV-2025	-142041.63
159298292	3072400.74	SGD	2397849.66	USD	02-OCT-2025	16051.34
159288877	860197.85	USD	1466253	NZD	04-NOV-2025	-9052.53
159285838	2022444.09	USD	1711000	EUR	02-OCT-2025	-13643.41
159282861	177967885	TWD	5930088.47	USD	15-DEC-2025	55428.88
159304217	416506.47	CAD	300000	USD	04-NOV-2025	265.47
159304379	60244142	KRW	43372	USD	22-OCT-2025	441.66
159428212	128909776.5	USD	704247000	BRL	02-OCT-2025	3411516.19
159441920	122500268542	JPY	820552405	USD	02-OCT-2025	-7795761.09
159436218	500000000000	IDR	29804482.59	USD	17-OCT-2025	-161978.95
159443991	8611880.95	NOK	863517	USD	04-NOV-2025	382.38
159442196	3800688.34	USD	556960850	JPY	02-OCT-2025	-34512.93
159442387	237933000	GBP	323574699.19	USD	02-OCT-2025	3578733.89
159438663	69397851.62	PEN	19382198.06	USD	17-DEC-2025	-566676.55
159437262	30648522.74	USD	500000000000	IDR	15-OCT-2025	-680121.42
159304542	84000	CAD	60739.43	USD	02-OCT-2025	385.19
159301123	538312943.46	USD	694641175.49	SGD	02-OCT-2025	189460.11
159306983	15365617.2	PEN	4387168	USD	17-OCT-2025	-36601.18
159284631	846000	USD	258651.81	KWD	21-MAY-2026	4467.86
159304136	240630000	AUD	157184328.6	USD	04-NOV-2025	-2066765.82
159303641	157107327	USD	240630000	AUD	02-OCT-2025	2069396.67
159303747	73871	USD	10988680	JPY	02-OCT-2025	424.53
159285070	50383	ZAR	2876.95	USD	20-NOV-2025	-30.42
159286365	1020460.84	PEN	292664	USD	20-OCT-2025	-1105.89
159303521	2198316	JPY	14983	USD	02-OCT-2025	119.97
159290252	16288800	USD	59178448.35	PLN	22-OCT-2025	-11506.32
159287266	2589090.66	USD	4415000	NZD	02-OCT-2025	-29493.8
159288278	31223441891	KRW	22478918	USD	22-OCT-2025	225496.51
159301034	0	N/A	0	N/A	14-OCT-2025	
159305520	24267438.23	USD	20729000	EUR	02-OCT-2025	69457.96
159299564	21654992.87	USD	419232000	MXN	17-DEC-2025	1052359.36
159290642	9841000	AUD	6430252.09	USD	02-OCT-2025	-81537.09
159281927	14953617.81	USD	80600000	BRL	02-OCT-2025	190353.25
159438566	2167611.65	USD	36337841712	IDR	08-OCT-2025	11083.97
159441140	664054613	AUD	436292513.45	USD	04-NOV-2025	-3319732.59
159428354	1919330272.82	USD	2476711461.37	SGD	02-OCT-2025	675511.41
159435286	1638780.61	USD	2749000	NZD	02-OCT-2025	-45047.48
159447596	60233951.41	PEN	16924878.87	USD	28-NOV-2025	-397777.2
159422627	30648522.74	USD	500000000000	IDR	15-OCT-2025	-680121.42
159446367	33004023	CLP	34159.29	USD	18-MAR-2026	-144.21
159425537	30252609.29	USD	500000000000	IDR	15-OCT-2025	-284207.97
159428303	295100000	BRL	52934634.43	USD	02-APR-2026	-147588.15
159428076	216502677.22	USD	1182700000	BRL	02-OCT-2025	5715369.66
159437198	1911710.96	USD	82264363.69	TRY	23-OCT-2025	33442.31
159422575	10571151	USD	453893510.49	TRY	06-OCT-2025	313110.05
159436293	411247699088	IDR	24998688	USD	06-OCT-2025	334889.53
159441354	150652670.01	USD	825200000	BRL	02-OCT-2025	4394537.47
159441763	7740699.23	USD	136926316.25	ZAR	20-OCT-2025	178061.34
159438541	500000000000	IDR	29954469.21	USD	15-OCT-2025	-13932.11
159442127	14150142.78	USD	611753122.81	TRY	30-OCT-2025	230402.05
159427761	184320000	PEN	50000000	USD	02-OCT-2025	-3086793.1
159439120	472493000	BRL	82509910.07	USD	02-APR-2026	-2481545.69
159427711	2794865170	TWD	91230000	USD	07-OCT-2025	-507618.18
159422522	126432467	USD	11094448979.25	INR	17-OCT-2025	-1653645.26
159301663	24194491.03	SGD	18902019.95	USD	02-OCT-2025	145873.56
159304841	18561631	USD	67193698.19	PLN	22-OCT-2025	-79707.44
159301497	255454000	ZAR	14650193.33	USD	20-NOV-2025	-90863.64
159296544	42506063.8	USD	232200000	BRL	02-OCT-2025	1122100.98
159292312	173500000	BRL	30346492.23	USD	02-APR-2026	-862472.93
159298662	264483677.26	CNY	37210495	USD	16-OCT-2025	89152.74
159436203	398488237.19	USD	2263552658.12	BRL	02-OCT-2025	26811712.67
159429474	871476	TWD	29253.98	USD	20-OCT-2025	620.42
159431295	24859.14	USD	1070640.65	TRY	07-NOV-2025	144.84
159441917	131734819.11	PEN	37004162.67	USD	08-JAN-2026	-843457.75
159424045	126440000	USD	175285018951	KRW	10-OCT-2025	-1577112.34
159442368	187988142.07	USD	138879000	GBP	02-OCT-2025	-1209848.75
159439391	58328612.95	USD	1097692000	MXN	17-DEC-2025	1126960.29
159436564	121028416	PEN	33828553.54	USD	17-DEC-2025	-961870.64
159441199	82457588.14	USD	443254887.93	BRL	04-NOV-2025	158113.06
159429290	167245756830	IDR	10163826	USD	06-OCT-2025	133579.87
159431812	90218634.06	USD	303212000	ILS	13-NOV-2025	1327730.05
159438676	244641.46	USD	338737905	KRW	22-OCT-2025	-3217.81
159442176	41545692.52	PEN	11904892.12	USD	15-DEC-2025	-38259.33
159443962	315311869.61	SGD	245853566	USD	02-OCT-2025	1416285.79
159442162	29753934.96	USD	500000000000	IDR	17-DEC-2025	150025.1
159303889	452088	USD	67258578	JPY	04-NOV-2025	4233.85
159303451	472013	USD	70453321	JPY	04-NOV-2025	5983.87
159303404	67492217	JPY	452088	USD	02-OCT-2025	-4233.4
159304418	14628244.27	USD	632422884.52	TRY	30-OCT-2025	238186.82
159304008	30000	DKK	4722.11	USD	02-OCT-2025	3.27
159303599	501629.22	USD	693218.47	CAD	02-OCT-2025	-3549.8
159303814	3365000	NOK	340673.11	USD	02-OCT-2025	3483.56
159294060	2968434.58	USD	127610034.16	TRY	14-OCT-2025	71879.39
159300543	17863620.68	CNY	2513227	USD	16-OCT-2025	5996.37
159289268	7349121.17	USD	10172933158	KRW	22-OCT-2025	-98717.13
159303855	2807967	USD	419201393	JPY	02-OCT-2025	26294.13
159285698	1323015.31	USD	1062000	CHF	02-OCT-2025	11071.74
159285210	10588617.99	USD	462357298.84	TRY	24-NOV-2025	64985.49
159292458	316067.1	USD	13554727.22	TRY	22-OCT-2025	4705.57
159287604	16929458	USD	284825433757	IDR	17-DEC-2025	105358.79
159299529	52072392043	KRW	37440604	USD	22-OCT-2025	327818.93
159299787	115800000	BRL	19143343.64	USD	02-OCT-2025	-2614371.61
159426874	113066190.44	PEN	30907602.22	USD	28-NOV-2025	-1609054.65
159427732	308987392.68	BRL	58113107.52	USD	02-OCT-2025	57324.22
159428475	500000000000	IDR	30355496.01	USD	08-OCT-2025	377166.06
159443542	1869760550.06	INR	21190000	USD	06-OCT-2025	140233.44
159439099	9570769.33	PEN	2678262.02	USD	21-JAN-2026	-70363.32
159429935	98073548.78	USD	77830923.13	CHF	04-NOV-2025	87626.82
159442461	1507453.18	CAD	1096704.46	USD	02-OCT-2025	13478.37
159437452	53087463	USD	7794832192	JPY	02-OCT-2025	-378721.8
159441306	35889951.57	USD	674939000	MXN	17-DEC-2025	667557.41
159426749	4592127438.51	GBP	6201061944.89	USD	02-OCT-2025	25112192.34
159442457	269167000	EUR	318768098.84	USD	02-OCT-2025	2752404.13
159431380	14178991.95	USD	233216059520	IDR	15-OCT-2025	-200767.02
159439229	30398832.68	USD	500000000000	IDR	16-OCT-2025	-431401.28
159433463	314419977472	IDR	18836567.07	USD	15-OCT-2025	-8761.06
159444151	61301437.49	USD	2669432396.94	TRY	10-NOV-2025	892336.96
159439218	29227	USD	291533.23	NOK	02-OCT-2025	-13.94
159428662	523708448400	IDR	31797720	USD	08-OCT-2025	397910.67
159444216	90901017.91	USD	125828647775	KRW	22-OCT-2025	-1221028.62
159422256	372551231.43	USD	1981600000	BRL	02-OCT-2025	-227496.17
159442043	12590185.83	USD	19229000	AUD	02-OCT-2025	133642.45
159447903	4822060209.33	USD	3585550759.84	GBP	02-OCT-2025	145102.81
159439724	30648522.74	USD	500000000000	IDR	15-OCT-2025	-680121.42
159423108	3848.94	USD	123621.17	THB	20-OCT-2025	-28.54
159446429	178912598.78	PEN	48699602.26	USD	10-NOV-2025	-2778605.2
159304316	883214	USD	129585776	JPY	02-OCT-2025	-7072.04
159304650	70698107	JPY	472013	USD	02-OCT-2025	-5983.73
159302728	17449545.02	USD	760800162.87	TRY	21-NOV-2025	122223.43
159296158	1034493	NZD	605281.85	USD	02-OCT-2025	5534.39
159284949	4303000	SGD	3373973.13	USD	02-OCT-2025	38184.92
159293042	85500000	BRL	15183803.94	USD	02-APR-2026	-195830.19
159294770	41392173420	IDR	2513186	USD	08-OCT-2025	31449.54
159300591	552708361	JPY	3728505	USD	04-NOV-2025	-21913.49
159296978	61610091.49	USD	341400000	BRL	02-OCT-2025	2535711.51
159296231	723011489	TWD	24311079	USD	20-OCT-2025	555531.56
159298045	206465455900	IDR	12597422.49	USD	15-OCT-2025	222543.21
159282580	753310586	TWD	25456132	USD	20-OCT-2025	705065.61
159301059	14783641	USD	450841916	TWD	20-OCT-2025	29396.81
159285767	24977624	USD	91298710.8	PLN	15-OCT-2025	136830.15
159304103	455753210	JPY	3099057	USD	02-OCT-2025	17665.5
159289354	135385.72	USD	191185897	KRW	22-OCT-2025	875.37
159297564	31743.08	USD	43920678	KRW	22-OCT-2025	-440.15
159282172	17481106	USD	292619729555	IDR	17-DEC-2025	19871.41
159293336	2937888	KWD	10100000	USD	07-MAY-2029	373826.39
159291592	766569636	TWD	25892112	USD	20-OCT-2025	705401.1
159299628	1489958.66	USD	9464326.32	DKK	04-NOV-2025	2057.1
159297834	1269447.96	USD	2159000	NZD	02-OCT-2025	-17767.41
159299931	10076.39	USD	13977662	KRW	22-OCT-2025	-114.3
159291047	7769101.64	CHF	9688113.47	USD	02-OCT-2025	-71451.43
159297707	41536472.55	THB	1289452	USD	20-OCT-2025	5804.06
159292280	7531899	USD	1119089553	JPY	02-OCT-2025	35396.89
159304150	500000000	GBP	675859500	USD	02-OCT-2025	3584265.14
159301068	20332596.85	PEN	5817849	USD	17-OCT-2025	-35916.21
159288638	315902206	TWD	10455145	USD	15-OCT-2025	79693.36
159303021	155827900.25	SEK	16253716.12	USD	02-OCT-2025	-298363.7
159285579	1487402.96	USD	6238168	MYR	17-DEC-2025	-1890.97
159297341	413486929	TWD	13865164.27	USD	20-OCT-2025	279476.48
159296286	25667945	USD	35897647800	KRW	22-OCT-2025	-83145.93
159299869	0	N/A	0	N/A	26-NOV-2025	
159301576	0	N/A	0	N/A	10-OCT-2025	
159295970	0	N/A	0	N/A	14-OCT-2025	
159288709	376000	USD	115142.48	KWD	30-JUN-2026	2720.85
159285025	8809000	AUD	5734862.49	USD	02-OCT-2025	-94052.34
159305124	132462220.78	USD	11795495836.02	INR	19-NOV-2025	-58979.37
159285777	12376314	USD	204858937485	IDR	15-OCT-2025	-97724.3
159283457	90280.26	THB	2796.03	USD	20-OCT-2025	6
159283139	26329606.12	PEN	7502381	USD	29-OCT-2025	-75727.1
159282797	194192020.65	CNY	27328664	USD	16-OCT-2025	73036.97
159297824	1776183.4	USD	77168064	TRY	06-NOV-2025	27455.03
159290162	9233000	USD	816592695.56	INR	15-OCT-2025	-47695.62
159283737	1916899.2	KWD	6590000	USD	02-MAY-2029	244122.55
159303575	22685065	USD	77510330.09	ILS	15-OCT-2025	715869.43
159299268	976638000	CNY	137517405.85	USD	16-OCT-2025	442355.17
159298651	248500000	BRL	43559809.28	USD	02-APR-2026	-1140063.01
159282071	43932111.75	USD	234000000	BRL	02-OCT-2025	34255.86
159288346	8940535.33	USD	385028624.25	TRY	21-OCT-2025	178825.49
159293231	6964000	GBP	9409025.58	USD	02-OCT-2025	43145.68
159306910	17071899	USD	733016127.36	TRY	06-OCT-2025	505657.62
159304804	1963869.15	USD	289500000	JPY	02-OCT-2025	-6266.96
159285929	113051.31	SGD	88121	USD	02-OCT-2025	480.93
159285175	5230000	USD	169321250	THB	20-OCT-2025	2723.44
159295691	32280000	USD	2855327400	INR	15-OCT-2025	-162334.22
159290884	14724910.28	PEN	4219172	USD	22-OCT-2025	-19624.78
159298587	93100000	BRL	14486890.22	USD	02-OCT-2025	-3005711.59
159282279	137099875	AUD	90076400.17	USD	04-NOV-2025	-685387.79
159303055	1145481.29	USD	1605449308	KRW	15-OCT-2025	-1602.72
159290482	115865212672	IDR	7040000	USD	20-OCT-2025	96533.27
159303724	73852751	TWD	2403238	USD	07-OCT-2025	-20877.32
159290227	857000	USD	261427.85	KWD	10-JUN-2026	2735.5
159304393	23414891.14	DKK	3677706.85	USD	02-OCT-2025	-5327.54
159296201	33384095.94	USD	26545000	CHF	02-OCT-2025	-38200.58
159301961	13240781	USD	1178217656.5	INR	19-NOV-2025	-15407.61
159302396	7345330.94	USD	10169610686	KRW	22-OCT-2025	-97294.87
159283822	1042780162.78	CAD	750741657.87	USD	04-NOV-2025	235155.46
159303674	590570279.45	CAD	423907702.23	USD	10-OCT-2025	-581995.42
159300874	7247870966	IDR	439975	USD	08-OCT-2025	5416.87
159297480	91337	ZAR	5244.02	USD	20-NOV-2025	-26.61
159301129	9653907.57	USD	294193179	TWD	07-OCT-2025	2580.27
159289987	291874.38	USD	1056449.53	PLN	15-OCT-2025	-1266.19
159301097	0	N/A	0	N/A	16-OCT-2025	
159288054	0	N/A	0	N/A	10-OCT-2025	
159295947	24570071.62	USD	34692713609	KRW	15-OCT-2025	148399.15
159286944	835455.41	CAD	604077	USD	02-OCT-2025	3735.24
159296513	857962.02	USD	1488161	NZD	04-NOV-2025	5900.68
159284734	346089722	AUD	223901015.2	USD	02-OCT-2025	-5106535.46
159297766	0	N/A	0	N/A	16-OCT-2025	
159284944	715457083	TWD	23902749	USD	15-DEC-2025	285753.1
159295980	206367	USD	2100133.4	NOK	02-OCT-2025	4076.7
159290630	11796164.4	USD	8752000	GBP	02-OCT-2025	-25604.25
159301642	147553293.84	INR	1661392.97	USD	17-OCT-2025	1867
159296698	28065730.6	PEN	7596830.5	USD	31-OCT-2025	-480573.16
159288927	8846796.09	USD	47737311.7	BRL	02-DEC-2025	-5243.32
159289443	29560306.83	PEN	8255928.8	USD	17-DEC-2025	-241378.26
159292481	29744000	CAD	21530236.36	USD	02-OCT-2025	156785.17
159303092	412812810.37	SGD	322117427.49	USD	02-OCT-2025	2095093
159286224	13822405	USD	227281805415	IDR	15-OCT-2025	-199860.29
159287136	193900000	BRL	32560506.88	USD	02-OCT-2025	-3871453.29
159285609	620707.89	USD	11623500	MXN	17-DEC-2025	8869.31
159289118	13417558	USD	221678855375	IDR	15-OCT-2025	-130836.2
159285096	13721143	USD	1212345310.91	INR	17-OCT-2025	-85944.02
159290090	3728505	USD	554633761	JPY	02-OCT-2025	21934.61
159300332	1053	USD	10508.38	NOK	02-OCT-2025	-.01
159285224	35179230.4	THB	1090206.84	USD	20-OCT-2025	3023.85
159289595	8059467	USD	716929886.99	INR	19-NOV-2025	-12001.92
159304248	1338977	USD	196912501	JPY	02-OCT-2025	-7632.55
159290748	272100000	BRL	45331112.04	USD	02-OCT-2025	-5793882.09
159296244	121529590.23	ZAR	6893966	USD	20-NOV-2025	-118938.92
159304644	19663121	USD	71704520.19	PLN	15-OCT-2025	61362.17
159303565	37681738.8	PEN	10747786.31	USD	29-DEC-2025	-81004.27
159291184	99517697.94	PEN	27796686.76	USD	26-JAN-2026	-779476.61
159290929	11771255249.61	INR	132462220.78	USD	15-OCT-2025	55253.38
159299884	1290796.8	KWD	4440000	USD	02-JUL-2029	163997.75
159290464	19342136.83	USD	848162371.06	TRY	03-DEC-2025	62462.73
159287743	171320.83	USD	2872022471	IDR	08-OCT-2025	876.04
159304350	873370341	JPY	5940822	USD	02-OCT-2025	35880.71
159288818	19355144.24	USD	361707000	MXN	17-DEC-2025	236414.26
159298066	9486133.96	DKK	1489958.66	USD	02-OCT-2025	-2029.29
159296223	73228050.39	USD	389500000	BRL	02-OCT-2025	-44716.27
159285892	0	N/A	0	N/A	19-DEC-2025	
159304607	21874586	JPY	148979	USD	02-OCT-2025	1082.81
159288552	29612049.29	USD	162200000	BRL	02-OCT-2025	863783.3
159298308	23362677.09	PEN	6558680.86	USD	30-JAN-2026	-149026.9
159303972	376000	USD	115003.36	KWD	17-JUN-2026	2223.28
159297777	1659917.51	USD	147350711.37	INR	08-OCT-2025	-1503.11
159293584	119843125.42	ZAR	6793905	USD	20-NOV-2025	-121681.91
159289181	258400000	BRL	43357159.64	USD	02-OCT-2025	-5193735.19
159305049	13988709.09	PEN	3788514	USD	21-NOV-2025	-235246.97
159287920	5457804.41	USD	4060000	GBP	02-OCT-2025	2487.43
159305284	0	N/A	0	N/A	16-OCT-2025	
159290248	1115203093	JPY	7531899	USD	04-NOV-2025	-35343.68
159284184	6234685.72	USD	103994557810	IDR	06-OCT-2025	2190.06
159296490	1428000	USD	433183.8	KWD	10-JUN-2027	-1363.85
159304897	1193567735.17	INR	13430491	USD	17-OCT-2025	6482.66
159302071	57265976.42	EUR	248462755.2	RON	05-DEC-2025	-81328.24
159298190	95777.44	PEN	27008.47	USD	05-JAN-2026	-511.02
159286818	1175913760.61	INR	13240781	USD	17-OCT-2025	15326.2
159284823	35901754672	KRW	25667945	USD	20-OCT-2025	82452.71
159303864	61527447.81	PEN	17605100	USD	17-OCT-2025	-108684.22
159288238	100500000	BRL	16902687.61	USD	02-OCT-2025	-1980303.61
159286130	17068000	USD	1510862346.9	INR	15-OCT-2025	-73321.24
159288653	3703781.72	USD	3170000	EUR	02-OCT-2025	17958.88
159300072	281775873840	IDR	16893038	USD	15-OCT-2025	4293.06
159289964	1593644.09	USD	1355000	EUR	02-OCT-2025	-2805.44
159298607	10757.31	NOK	1077	USD	04-NOV-2025	-1.16
159284122	170627000	SGD	133131031.16	USD	02-OCT-2025	856912.01
159282618	243532326.98	ZAR	13905109	USD	20-NOV-2025	-148003.91
159300457	125690	USD	5474553.64	TRY	13-NOV-2025	1555.28
159290120	17504444	USD	294153429198	IDR	17-DEC-2025	88260.79
159300843	141334000	USD	6167321091	TRY	10-NOV-2025	2355339.1
159301191	20441	PLN	5626.46	USD	22-OCT-2025	4.07
159299534	149200000	BRL	26795173.35	USD	02-APR-2026	-42737.9
159284955	1025394.41	USD	19297000	MXN	17-DEC-2025	19811.53
159300351	6447524.65	USD	4799000	GBP	02-OCT-2025	6647.9
159299080	7611565	USD	334889831.09	TRY	08-DEC-2025	17803.34
159305248	7561722.42	USD	71745000	SEK	02-OCT-2025	59050.01
159298937	387900000	BRL	64754686.74	USD	02-OCT-2025	-8128022.64
159305141	2282919.48	USD	337100000	JPY	02-OCT-2025	-3445.56
159286048	200000000	USD	1134560000	BRL	02-OCT-2025	13173000.14
159286179	90033487.91	USD	137099875	AUD	02-OCT-2025	685492.09
159304154	1094000	CAD	793602.78	USD	02-OCT-2025	7560.7
