ACCESSION_NUMBER	ASSET_CAT	INSTRUMENT_KIND	NET_REALIZED_GAIN_MON1	NET_UNREALIZED_AP_MON1	NET_REALIZED_GAIN_MON2	NET_UNREALIZED_AP_MON2	NET_REALIZED_GAIN_MON3	NET_UNREALIZED_AP_MON3
0000035402-25-001416	Credit Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001416	Credit Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001416	Credit Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001416	Credit Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001416	Credit Contracts		0	0	0	0	0	0
0000035402-25-001416	Equity Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001416	Equity Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001416	Equity Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001416	Equity Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001416	Equity Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001416	Equity Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001416	Equity Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001416	Equity Contracts		0	0	0	0	0	0
0000035402-25-001416	Foreign Exchange Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001416	Foreign Exchange Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001416	Foreign Exchange Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001416	Foreign Exchange Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001416	Foreign Exchange Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001416	Foreign Exchange Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001416	Foreign Exchange Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001416	Foreign Exchange Contracts		0	0	0	0	0	0
0000035402-25-001416	Interest Rate Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001416	Interest Rate Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001416	Interest Rate Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001416	Interest Rate Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001416	Interest Rate Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001416	Interest Rate Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001416	Interest Rate Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001416	Interest Rate Contracts		0	0	0	0	0	0
0000035402-25-001416	Other Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001416	Other Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001416	Other Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001416	Other Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001416	Other Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001416	Other Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001416	Other Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001416	Other Contracts		0	0	0	0	0	0
0000035402-25-001440	Commodity Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001440	Commodity Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001440	Commodity Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001440	Commodity Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001440	Commodity Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001440	Commodity Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001440	Commodity Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001440	Commodity Contracts		0	0	0	0	0	0
0000035402-25-001440	Credit Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001440	Credit Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001440	Credit Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001440	Credit Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001440	Credit Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001440	Credit Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001440	Credit Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001440	Credit Contracts		0	0	0	0	0	0
0000035402-25-001440	Equity Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001440	Equity Contracts	Future Category	13982758.34	-7533072.02	583836.53	828472.51	-956829.68	2778264.76
0000035402-25-001440	Equity Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001440	Equity Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001440	Equity Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001440	Equity Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001440	Equity Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001440	Equity Contracts		13982758.34	-7533072.02	583836.53	828472.51	-956829.68	2778264.76
0000035402-25-001440	Foreign Exchange Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001440	Foreign Exchange Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001440	Foreign Exchange Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001440	Foreign Exchange Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001440	Foreign Exchange Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001440	Foreign Exchange Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001440	Foreign Exchange Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001440	Foreign Exchange Contracts		0	0	0	0	0	0
0000035402-25-001440	Interest Rate Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001440	Interest Rate Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001440	Interest Rate Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001440	Interest Rate Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001440	Interest Rate Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001440	Interest Rate Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001440	Interest Rate Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001440	Interest Rate Contracts		0	0	0	0	0	0
0000035402-25-001440	Other Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001440	Other Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001440	Other Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001440	Other Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001440	Other Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001440	Other Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001440	Other Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001440	Other Contracts		0	0	0	0	0	0
0000035402-25-001441	Commodity Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001441	Commodity Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001441	Commodity Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001441	Commodity Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001441	Commodity Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001441	Commodity Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001441	Commodity Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001441	Commodity Contracts		0	0	0	0	0	0
0000035402-25-001441	Credit Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001441	Credit Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001441	Credit Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001441	Credit Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001441	Credit Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001441	Credit Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001441	Credit Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001441	Credit Contracts		0	0	0	0	0	0
0000035402-25-001441	Equity Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001441	Equity Contracts	Future Category	8679000.45	-796915.16	5779589.5	-3446832.95	-1351731.36	2440710.25
0000035402-25-001441	Equity Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001441	Equity Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001441	Equity Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001441	Equity Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001441	Equity Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001441	Equity Contracts		8679000.45	-796915.16	5779589.5	-3446832.95	-1351731.36	2440710.25
0000035402-25-001441	Foreign Exchange Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001441	Foreign Exchange Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001441	Foreign Exchange Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001441	Foreign Exchange Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001441	Foreign Exchange Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001441	Foreign Exchange Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001441	Foreign Exchange Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001441	Foreign Exchange Contracts		0	0	0	0	0	0
0000035402-25-001441	Interest Rate Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001441	Interest Rate Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001441	Interest Rate Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001441	Interest Rate Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001441	Interest Rate Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001441	Interest Rate Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001441	Interest Rate Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001441	Interest Rate Contracts		0	0	0	0	0	0
0000035402-25-001441	Other Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001441	Other Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001441	Other Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001441	Other Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001441	Other Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001441	Other Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001441	Other Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001441	Other Contracts		0	0	0	0	0	0
0000035402-25-001445	Commodity Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001445	Commodity Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001445	Commodity Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001445	Commodity Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001445	Commodity Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001445	Commodity Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001445	Commodity Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001445	Commodity Contracts		0	0	0	0	0	0
0000035402-25-001445	Credit Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001445	Credit Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001445	Credit Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001445	Credit Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001445	Credit Contracts	Swap Category	-334707.35	-367853.66	21636.25	457537.87	-406319.1	412480.09
0000035402-25-001445	Credit Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001445	Credit Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001445	Credit Contracts		-334707.35	-367853.66	21636.25	457537.87	-406319.1	412480.09
0000035402-25-001445	Equity Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001445	Equity Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001445	Equity Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001445	Equity Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001445	Equity Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001445	Equity Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001445	Equity Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001445	Equity Contracts		0	0	0	0	0	0
0000035402-25-001445	Foreign Exchange Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001445	Foreign Exchange Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001445	Foreign Exchange Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001445	Foreign Exchange Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001445	Foreign Exchange Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001445	Foreign Exchange Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001445	Foreign Exchange Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001445	Foreign Exchange Contracts		0	0	0	0	0	0
0000035402-25-001445	Interest Rate Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001445	Interest Rate Contracts	Future Category	-429799.07	13773823.61	-645504.36	-13692758.11	23989893.04	-7408599.53
0000035402-25-001445	Interest Rate Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001445	Interest Rate Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001445	Interest Rate Contracts	Swap Category	7162072.56	-15311045.86	-201210.36	10588678.59	-303568.46	-10490831.91
0000035402-25-001445	Interest Rate Contracts	Swaption Category	0	-623306.89	526700.17	-1189257	0	-982808.55
0000035402-25-001445	Interest Rate Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001445	Interest Rate Contracts		6732273.49	-2160529.14	-320014.55	-4293336.52	23686324.58	-18882239.99
0000035402-25-001445	Other Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001445	Other Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001445	Other Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001445	Other Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001445	Other Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001445	Other Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001445	Other Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001445	Other Contracts		0	0	0	0	0	0
0000035402-25-001446	Commodity Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001446	Commodity Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001446	Commodity Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001446	Commodity Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001446	Commodity Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001446	Commodity Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001446	Commodity Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001446	Commodity Contracts		0	0	0	0	0	0
0000035402-25-001446	Credit Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001446	Credit Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001446	Credit Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001446	Credit Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001446	Credit Contracts	Swap Category	-521138.17	-906428.87	-225881.06	493487.52	-358323.05	263803.52
0000035402-25-001446	Credit Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001446	Credit Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001446	Credit Contracts		-521138.17	-906428.87	-225881.06	493487.52	-358323.05	263803.52
0000035402-25-001446	Equity Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001446	Equity Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001446	Equity Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001446	Equity Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001446	Equity Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001446	Equity Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001446	Equity Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001446	Equity Contracts		0	0	0	0	0	0
0000035402-25-001446	Foreign Exchange Contracts	Forward Category	0	-19860463.97	-18451437.2	40371830.86	0	-14025801.86
0000035402-25-001446	Foreign Exchange Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001446	Foreign Exchange Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001446	Foreign Exchange Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001446	Foreign Exchange Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001446	Foreign Exchange Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001446	Foreign Exchange Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001446	Foreign Exchange Contracts		0	-19860463.97	-18451437.2	40371830.86	0	-14025801.86
0000035402-25-001446	Interest Rate Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001446	Interest Rate Contracts	Future Category	-703486.31	28020458.27	-346189.56	-30421860.87	51090486.6	-12507851.61
0000035402-25-001446	Interest Rate Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001446	Interest Rate Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001446	Interest Rate Contracts	Swap Category	7193205.68	-16421215.51	-372762.14	11878106.72	-316829.55	-10953974.8
0000035402-25-001446	Interest Rate Contracts	Swaption Category	0	-50587.04	829839.95	-1894220.45	0	-995543.96
0000035402-25-001446	Interest Rate Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001446	Interest Rate Contracts		6489719.37	11548655.72	110888.25	-20437974.6	50773657.05	-24457370.37
0000035402-25-001446	Other Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001446	Other Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001446	Other Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001446	Other Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001446	Other Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001446	Other Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001446	Other Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001446	Other Contracts		0	0	0	0	0	0
0000035402-25-001447	Commodity Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001447	Commodity Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001447	Commodity Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001447	Commodity Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001447	Commodity Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001447	Commodity Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001447	Commodity Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001447	Commodity Contracts		0	0	0	0	0	0
0000035402-25-001447	Credit Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001447	Credit Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001447	Credit Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001447	Credit Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001447	Credit Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001447	Credit Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001447	Credit Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001447	Credit Contracts		0	0	0	0	0	0
0000035402-25-001447	Equity Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001447	Equity Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001447	Equity Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001447	Equity Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001447	Equity Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001447	Equity Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001447	Equity Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001447	Equity Contracts		0	0	0	0	0	0
0000035402-25-001447	Foreign Exchange Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001447	Foreign Exchange Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001447	Foreign Exchange Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001447	Foreign Exchange Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001447	Foreign Exchange Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001447	Foreign Exchange Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001447	Foreign Exchange Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001447	Foreign Exchange Contracts		0	0	0	0	0	0
0000035402-25-001447	Interest Rate Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001447	Interest Rate Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001447	Interest Rate Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001447	Interest Rate Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001447	Interest Rate Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001447	Interest Rate Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001447	Interest Rate Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001447	Interest Rate Contracts		0	0	0	0	0	0
0000035402-25-001447	Other Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001447	Other Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001447	Other Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001447	Other Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001447	Other Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001447	Other Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001447	Other Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001447	Other Contracts		0	0	0	0	0	0
0000035402-25-001475	Commodity Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001475	Commodity Contracts	Future Category	0	0	0	0	0	0
0000035402-25-001475	Commodity Contracts	Option Category	0	0	0	0	0	0
0000035402-25-001475	Commodity Contracts	Other Category	0	0	0	0	0	0
0000035402-25-001475	Commodity Contracts	Swap Category	0	0	0	0	0	0
0000035402-25-001475	Commodity Contracts	Swaption Category	0	0	0	0	0	0
0000035402-25-001475	Commodity Contracts	Warrant Category	0	0	0	0	0	0
0000035402-25-001475	Commodity Contracts		0	0	0	0	0	0
0000035402-25-001475	Credit Contracts	Forward Category	0	0	0	0	0	0
0000035402-25-001475	Credit Contracts	Future Category	0	0	0	0	0	0
