HOLDING_ID	RATE_RESET_TENOR_ID	RECEIPT_OR_PAYMENT	RESET_DATE	RESET_DATE_UNIT	RATE_TENOR	RATE_TENOR_UNIT
161046410	1519608	PMNT	Month	1	Day	1
161049225	1520165	PMNT	Month	1	Day	1
161052581	1521051	PMNT	Month	1	Day	1
161048103	1519964	PMNT	Month	1	Day	1
161051512	1520754	PMNT	Month	1	Day	1
161061706	1522956	PMNT	Month	1	Day	1
156405988	1456931	PMNT	Month	12	Month	12
159341391	1496990	REC	Day	1	Day	1
159343155	1497084	REC	Day	1	Day	1
160911336	1516659	REC	Day	1	Year	1
160915487	1516703	REC	Day	1	Year	1
160894122	1516633	PMNT	Day	1	Year	1
159382799	1499256	REC	Day	1	Day	1
159388143	1499678	REC	Month	6	Month	6
159384778	1499404	REC	Day	1	Day	1
159793781	1507017	PMNT	Day	1	Year	1
161066668	1524320	REC	Month	1	Day	1
161067972	1524620	REC	Month	1	Day	1
161047358	1519808	REC	Month	1	Day	1
161068174	1524647	REC	Month	1	Day	1
161050883	1520568	REC	Month	1	Day	1
161043483	1518884	REC	Month	1	Day	1
161045369	1519273	REC	Month	1	Day	1
161042209	1518653	REC	Month	1	Day	1
161048098	1519963	REC	Month	1	Day	1
161067257	1524485	REC	Month	1	Day	1
161050328	1520383	REC	Month	1	Day	1
161050340	1520387	REC	Month	1	Day	1
161064999	1523783	REC	Month	1	Day	1
161047701	1519893	REC	Month	1	Day	1
161061245	1522817	REC	Month	1	Day	1
161066743	1524345	REC	Month	1	Day	1
161051470	1520740	REC	Month	1	Day	1
161045045	1519172	REC	Month	1	Day	1
161065120	1523817	REC	Month	1	Day	1
161050784	1520535	REC	Month	1	Day	1
161044213	1518965	REC	Month	1	Day	1
161061694	1522952	REC	Month	1	Day	1
161055255	1521662	REC	Month	1	Day	1
161053800	1521358	REC	Month	1	Day	1
161056661	1522064	REC	Month	1	Day	1
161062199	1523114	REC	Month	1	Day	1
161060910	1522714	REC	Month	1	Day	1
161060110	1522546	REC	Month	1	Day	1
161042320	1518690	REC	Month	1	Day	1
161061248	1522818	REC	Month	1	Day	1
161048093	1519962	REC	Month	1	Day	1
161066310	1524207	REC	Month	1	Day	1
161042680	1518810	REC	Month	1	Day	1
161061721	1522961	REC	Month	1	Day	1
161057440	1522164	REC	Month	1	Day	1
161065162	1523831	REC	Month	1	Day	1
161056209	1521955	REC	Month	1	Day	1
161045126	1519192	REC	Month	1	Day	1
161046501	1519623	REC	Month	1	Day	1
161055796	1521824	REC	Month	1	Day	1
161049387	1520188	REC	Month	1	Day	1
161060030	1522531	REC	Month	1	Day	1
161061631	1522931	REC	Month	1	Day	1
161044919	1519130	REC	Month	1	Day	1
161053236	1521216	REC	Month	1	Day	1
161050994	1520605	REC	Month	1	Day	1
161046317	1519589	REC	Month	1	Day	1
161058845	1522390	REC	Month	1	Day	1
161045882	1519444	REC	Month	1	Day	1
161041961	1518602	REC	Month	1	Day	1
161044343	1518986	REC	Month	1	Day	1
161063649	1523547	REC	Month	1	Day	1
161066671	1524321	REC	Month	1	Day	1
161061781	1522981	REC	Month	1	Day	1
161062388	1523177	REC	Month	1	Day	1
161066232	1524181	REC	Month	1	Day	1
161045243	1519231	REC	Month	1	Day	1
161048686	1520039	REC	Month	1	Day	1
161055499	1521731	REC	Month	1	Day	1
161068618	1524706	REC	Month	1	Day	1
161063391	1523508	PMNT	Month	1	Day	1
161050919	1520580	PMNT	Month	1	Day	1
161041838	1518561	PMNT	Month	1	Day	1
161067332	1524510	PMNT	Month	1	Day	1
161045267	1519239	PMNT	Month	1	Day	1
161048836	1520078	PMNT	Month	1	Day	1
161045414	1519288	PMNT	Month	1	Day	1
161061994	1523052	PMNT	Month	1	Day	1
161050598	1520473	PMNT	Month	1	Day	1
161063279	1523474	PMNT	Month	1	Day	1
161045549	1519333	PMNT	Month	1	Day	1
161045261	1519237	PMNT	Month	1	Day	1
161042236	1518662	PMNT	Month	1	Day	1
161050865	1520562	PMNT	Month	1	Day	1
161062670	1523271	PMNT	Month	1	Day	1
161060470	1522611	PMNT	Month	1	Day	1
161062457	1523200	PMNT	Month	1	Day	1
161045015	1519162	PMNT	Month	1	Day	1
161066821	1524371	PMNT	Month	1	Day	1
161047895	1519925	PMNT	Month	1	Day	1
161053251	1521221	PMNT	Month	1	Day	1
161063734	1523563	PMNT	Month	1	Day	1
161066947	1524402	PMNT	Month	1	Day	1
161065773	1524028	PMNT	Month	1	Day	1
161065905	1524072	PMNT	Month	1	Day	1
161053401	1521271	PMNT	Month	1	Day	1
161053706	1521340	PMNT	Month	1	Day	1
161061841	1523001	PMNT	Month	1	Day	1
161056221	1521959	PMNT	Month	1	Day	1
161062826	1523323	PMNT	Month	1	Day	1
161047325	1519802	PMNT	Month	1	Day	1
161057423	1522162	PMNT	Month	1	Day	1
161064723	1523731	PMNT	Month	1	Day	1
161047907	1519927	PMNT	Month	1	Day	1
161046134	1519528	PMNT	Month	1	Day	1
161047979	1519939	PMNT	Month	1	Day	1
161058542	1522339	PMNT	Month	1	Day	1
161061892	1523018	PMNT	Month	1	Day	1
161055799	1521825	PMNT	Month	1	Day	1
161061185	1522797	PMNT	Month	1	Day	1
161051301	1520686	PMNT	Month	1	Day	1
161061904	1523022	PMNT	Month	1	Day	1
161050778	1520533	PMNT	Month	1	Day	1
161067703	1524583	PMNT	Month	1	Day	1
156404287	1456918	REC	Month	1	Month	1
156402545	1456908	REC	Day	1	Day	1
156416991	1456981	REC	Month	1	Month	1
156404370	1456919	PMNT	Day	1	Day	1
159345009	1497133	REC	Day	1	Day	1
160885382	1516619	PMNT	Month	6	Month	6
160908486	1516651	REC	Day	1	Year	1
160912698	1516670	REC	Day	1	Year	1
159388235	1499690	REC	Day	1	Day	1
159387920	1499660	REC	Day	1	Day	1
159386184	1499519	PMNT	Day	1	Day	1
161059717	1522491	REC	Month	1	Day	1
161065680	1523997	REC	Month	1	Day	1
161061218	1522808	REC	Month	1	Day	1
161064847	1523754	REC	Month	1	Day	1
161044226	1518967	REC	Month	1	Day	1
161056461	1522039	REC	Month	1	Day	1
161048119	1519967	REC	Month	1	Day	1
161067501	1524552	REC	Month	1	Day	1
161064885	1523761	REC	Month	1	Day	1
161055418	1521704	REC	Month	1	Day	1
161052540	1521045	REC	Month	1	Day	1
161047695	1519892	REC	Month	1	Day	1
161042527	1518759	REC	Month	1	Day	1
161053726	1521344	REC	Month	1	Day	1
161055009	1521599	REC	Month	1	Day	1
161055093	1521627	REC	Month	1	Day	1
161066526	1524279	REC	Month	1	Day	1
161054368	1521458	REC	Month	1	Day	1
161045918	1519456	REC	Month	1	Day	1
161042515	1518755	REC	Month	1	Day	1
161063282	1523475	REC	Month	1	Day	1
161046257	1519569	REC	Month	1	Day	1
161065081	1523804	REC	Month	1	Day	1
161051247	1520677	REC	Month	1	Day	1
161047184	1519755	REC	Month	1	Day	1
161051015	1520612	REC	Month	1	Day	1
161042215	1518655	REC	Month	1	Day	1
161052088	1520912	REC	Month	1	Day	1
161049639	1520224	REC	Month	1	Day	1
161054348	1521454	REC	Month	1	Day	1
161050054	1520293	REC	Month	1	Day	1
161062934	1523359	REC	Month	1	Day	1
161060073	1522539	REC	Month	1	Day	1
161044913	1519128	REC	Month	1	Day	1
161042725	1518825	REC	Month	1	Day	1
161045708	1519386	REC	Month	1	Day	1
161049046	1520135	REC	Month	1	Day	1
161057910	1522214	REC	Month	1	Day	1
161067401	1524533	REC	Month	1	Day	1
161060496	1522614	REC	Month	1	Day	1
161050970	1520597	REC	Month	1	Day	1
161063916	1523597	REC	Month	1	Day	1
161065920	1524077	REC	Month	1	Day	1
161053140	1521184	REC	Month	1	Day	1
161045069	1519180	REC	Month	1	Day	1
161053855	1521362	REC	Month	1	Day	1
161062106	1523083	REC	Month	1	Day	1
161062259	1523134	REC	Month	1	Day	1
161068563	1524699	REC	Month	1	Day	1
161054232	1521432	REC	Month	1	Day	1
161057095	1522122	REC	Month	1	Day	1
161067075	1524432	REC	Month	1	Day	1
161046086	1519512	REC	Month	1	Day	1
161046684	1519650	REC	Month	1	Day	1
161044410	1518997	REC	Month	1	Day	1
161045912	1519454	REC	Month	1	Day	1
161045720	1519390	PMNT	Month	1	Day	1
161046332	1519594	PMNT	Month	1	Day	1
161050664	1520495	PMNT	Month	1	Day	1
161053701	1521339	PMNT	Month	1	Day	1
161062640	1523261	PMNT	Month	1	Day	1
161060224	1522567	PMNT	Month	1	Day	1
161055270	1521664	PMNT	Month	1	Day	1
161052902	1521111	PMNT	Month	1	Day	1
161044761	1519078	PMNT	Month	1	Day	1
161060762	1522677	PMNT	Month	1	Day	1
161041922	1518589	PMNT	Month	1	Day	1
161045588	1519346	PMNT	Month	1	Day	1
161065770	1524027	PMNT	Month	1	Day	1
161044151	1518958	PMNT	Month	1	Day	1
161047573	1519872	PMNT	Month	1	Day	1
161061056	1522754	PMNT	Month	1	Day	1
161054112	1521409	PMNT	Month	1	Day	1
161065971	1524094	PMNT	Month	1	Day	1
161067677	1524578	PMNT	Month	1	Day	1
161062565	1523236	PMNT	Month	1	Day	1
161065974	1524095	PMNT	Month	1	Day	1
161042419	1518723	PMNT	Month	1	Day	1
161048764	1520054	PMNT	Month	1	Day	1
161065207	1523846	PMNT	Month	1	Day	1
161042440	1518730	PMNT	Month	1	Day	1
161052025	1520891	PMNT	Month	1	Day	1
161053598	1521320	PMNT	Month	1	Day	1
161049249	1520169	PMNT	Month	1	Day	1
161064471	1523678	PMNT	Month	1	Day	1
161049838	1520257	PMNT	Month	1	Day	1
161055987	1521881	PMNT	Month	1	Day	1
161050667	1520496	PMNT	Month	1	Day	1
161042752	1518834	PMNT	Month	1	Day	1
161048037	1519951	PMNT	Month	1	Day	1
161056791	1522081	PMNT	Month	1	Day	1
161052151	1520933	PMNT	Month	1	Day	1
161062018	1523060	PMNT	Month	1	Day	1
161066421	1524244	PMNT	Month	1	Day	1
156421662	1457010	REC	Month	1	Month	1
156402645	1456910	REC	Month	6	Month	6
156420022	1457001	PMNT	Month	1	Month	1
156421879	1457013	PMNT	Month	12	Month	12
156422311	1457015	PMNT	Day	1	Day	1
156387597	1456757	PMNT	Day	1	Day	1
156398560	1456870	PMNT	Month	6	Month	6
160911329	1516658	REC	Day	1	Year	1
160487409	1513444	PMNT	Month	1	Day	304
159387566	1499635	REC	Day	1	Day	1
159386781	1499573	REC	Day	0	Day	0
159390706	1499876	PMNT	Day	1	Day	1
159386781	1499574	PMNT	Month	3	Day	1
159387990	1499664	PMNT	Day	1	Day	1
159793688	1507014	REC	Day	1	Year	1
159795439	1507056	REC	Day	1	Year	1
159794249	1507028	PMNT	Day	1	Year	1
161063036	1523393	PMNT	Month	1	Day	1
161062472	1523205	PMNT	Month	1	Day	1
161064673	1523719	REC	Month	1	Day	1
161045318	1519256	REC	Month	1	Day	1
161058359	1522301	REC	Month	1	Day	1
161060783	1522684	REC	Month	1	Day	1
161057239	1522136	REC	Month	1	Day	1
161067269	1524489	REC	Month	1	Day	1
161066046	1524119	REC	Month	1	Day	1
161056746	1522075	REC	Month	1	Day	1
161051069	1520630	REC	Month	1	Day	1
161044403	1518996	REC	Month	1	Day	1
161062820	1523321	REC	Month	1	Day	1
161056239	1521965	REC	Month	1	Day	1
161059261	1522439	REC	Month	1	Day	1
161065561	1523964	REC	Month	1	Day	1
161047130	1519737	REC	Month	1	Day	1
161061745	1522969	REC	Month	1	Day	1
161060257	1522573	REC	Month	1	Day	1
161048806	1520068	REC	Month	1	Day	1
161053485	1521299	REC	Month	1	Day	1
161061778	1522980	REC	Month	1	Day	1
161045519	1519323	REC	Month	1	Day	1
161058236	1522281	REC	Month	1	Day	1
161054535	1521489	REC	Month	1	Day	1
161056074	1521910	REC	Month	1	Day	1
161051617	1520789	REC	Month	1	Day	1
161050307	1520376	REC	Month	1	Day	1
161054840	1521546	REC	Month	1	Day	1
161044794	1519089	REC	Month	1	Day	1
161055322	1521672	REC	Month	1	Day	1
161045321	1519257	REC	Month	1	Day	1
161047937	1519932	REC	Month	1	Day	1
161046667	1519647	REC	Month	1	Day	1
161057708	1522188	REC	Month	1	Day	1
161056909	1522097	REC	Month	1	Day	1
161047016	1519705	REC	Month	1	Day	1
161057191	1522129	REC	Month	1	Day	1
161050658	1520493	REC	Month	1	Day	1
161044713	1519062	REC	Month	1	Day	1
161063315	1523486	REC	Month	1	Day	1
161062466	1523203	REC	Month	1	Day	1
161055887	1521848	REC	Month	1	Day	1
161058731	1522376	REC	Month	1	Day	1
161050649	1520490	REC	Month	1	Day	1
161053488	1521300	REC	Month	1	Day	1
161055924	1521860	REC	Month	1	Day	1
161060229	1522568	REC	Month	1	Day	1
161046083	1519511	REC	Month	1	Day	1
161050349	1520390	PMNT	Month	1	Day	1
161052707	1521064	PMNT	Month	1	Day	1
161067353	1524517	PMNT	Month	1	Day	1
161066707	1524333	PMNT	Month	1	Day	1
161065842	1524051	PMNT	Month	1	Day	1
161064642	1523710	PMNT	Month	1	Day	1
161061483	1522885	PMNT	Month	1	Day	1
161065261	1523864	PMNT	Month	1	Day	1
161064163	1523631	PMNT	Month	1	Day	1
161042470	1518740	PMNT	Month	1	Day	1
161042026	1518623	PMNT	Month	1	Day	1
161045642	1519364	PMNT	Month	1	Day	1
161049609	1520219	PMNT	Month	1	Day	1
161049735	1520240	PMNT	Month	1	Day	1
161065528	1523953	PMNT	Month	1	Day	1
161062586	1523243	PMNT	Month	1	Day	1
161065300	1523877	PMNT	Month	1	Day	1
161051365	1520705	PMNT	Month	1	Day	1
161042443	1518731	PMNT	Month	1	Day	1
161065408	1523913	PMNT	Month	1	Day	1
161041988	1518611	PMNT	Month	1	Day	1
161046914	1519688	PMNT	Month	1	Day	1
161055278	1521665	PMNT	Month	1	Day	1
161067949	1524617	PMNT	Month	1	Day	1
161061595	1522919	PMNT	Month	1	Day	1
161062793	1523312	PMNT	Month	1	Day	1
161063054	1523399	PMNT	Month	1	Day	1
161050214	1520345	PMNT	Month	1	Day	1
161062027	1523062	PMNT	Month	1	Day	1
161045417	1519289	PMNT	Month	1	Day	1
161046405	1519607	PMNT	Month	1	Day	1
161046950	1519694	PMNT	Month	1	Day	1
161063213	1523452	PMNT	Month	1	Day	1
161065686	1523999	PMNT	Month	1	Day	1
161052480	1521035	PMNT	Month	1	Day	1
156401543	1456897	REC	Day	1	Day	1
156084863	1455520	REC	Day	1	Year	1
156389832	1456766	PMNT	Day	1	Day	1
156391727	1456781	PMNT	Day	1	Day	1
156373841	1456635	PMNT	Month	12	Month	12
156456314	1457050	REC	Month	12	Month	12
156455236	1457046	PMNT	Month	12	Month	12
157661866	1470613	PMNT	Day	1	Year	1
157666172	1470782	PMNT	Day	1	Year	1
157668171	1470809	PMNT	Month	6	Month	6
157913745	1473982	REC	Day	1	Day	9143
159273019	1493675	REC	Day	1	Day	1
159273395	1493697	REC	Day	1	Day	1
158243408	1481340	REC	Day	1	Day	3655
159133185	1486747	REC	Month	0	Month	0
159133185	1486748	PMNT	Day	1	Month	3
159164257	1487920	PMNT	Day	1	Month	0
159184028	1491136	PMNT	Day	1	Month	0
159179253	1490462	PMNT	Day	1	Month	6
159179011	1490416	PMNT	Day	1	Month	3
159173878	1489454	PMNT	Day	1	Month	12
159166602	1488230	PMNT	Day	1	Month	1
159174205	1489525	PMNT	Day	1	Month	0
159179174	1490449	PMNT	Month	1	Month	0
159182808	1491028	PMNT	Day	1	Month	0
159181389	1490821	PMNT	Day	1	Month	0
159187076	1491449	PMNT	Day	1	Month	12
159181514	1490842	PMNT	Day	1	Month	3
159173129	1489312	PMNT	Day	1	Month	0
159187990	1491619	PMNT	Day	1	Month	0
159189900	1491926	PMNT	Day	1	Month	0
159188940	1491776	PMNT	Day	1	Month	0
159180991	1490756	PMNT	Day	1	Month	0
159180210	1490612	PMNT	Day	1	Month	0
159187958	1491614	PMNT	Month	6	Month	6
158353601	1481641	REC	Month	12	Month	12
159177236	1490098	PMNT	Month	3	Month	3
156346481	1456510	REC	Month	12	Month	12
156395233	1456824	REC	Month	1	Month	1
156369353	1456608	PMNT	Month	12	Month	12
156457156	1457054	REC	Month	12	Month	12
156441197	1457017	PMNT	Month	12	Month	12
157664157	1470706	PMNT	Day	1	Year	1
157662914	1470666	PMNT	Day	1	Year	1
157668300	1470817	REC	Day	1	Year	1
157665508	1470746	PMNT	Month	6	Month	6
157916694	1474105	PMNT	Day	2212	Day	2212
159269030	1493491	REC	Day	1	Day	1
158496845	1481844	REC	Day	1	Day	0
158505947	1481885	REC	Day	0	Day	0
158506870	1481894	PMNT	Day	0	Day	0
159127924	1486512	REC	Month	0	Month	0
159128201	1486528	REC	Month	0	Month	0
159127924	1486514	PMNT	Day	1	Month	3
159128201	1486529	PMNT	Day	1	Month	3
159181865	1490909	PMNT	Day	1	Month	0
156395348	1456826	PMNT	Day	1	Day	1
156222852	1456097	PMNT	Month	1	Day	365
156446869	1457028	PMNT	Month	12	Month	12
156460752	1457059	PMNT	Month	12	Month	12
157664181	1470710	REC	Day	1	Year	1
157664223	1470717	REC	Day	1	Year	1
157662651	1470650	PMNT	Day	1	Year	1
157919035	1474228	REC	Day	1	Day	3663
159268684	1493483	PMNT	Month	6	Month	6
159269862	1493514	PMNT	Month	6	Month	6
158243366	1481334	REC	Month	6	Day	2549
158497891	1481848	REC	Day	0	Day	0
159179963	1490575	PMNT	Month	1	Month	0
159188853	1491760	PMNT	Month	6	Month	6
159184731	1491174	PMNT	Month	6	Month	6
159177858	1490218	PMNT	Day	1	Month	12
159176247	1489886	PMNT	Day	1	Month	12
159185533	1491225	PMNT	Day	1	Month	0
159179331	1490474	PMNT	Day	1	Month	0
159184636	1491169	PMNT	Day	1	Month	0
159173864	1489450	PMNT	Day	1	Month	0
159163536	1487830	PMNT	Month	6	Month	6
158361637	1481670	REC	Month	12	Month	12
159184081	1491138	PMNT	Day	1	Month	0
156389991	1456768	PMNT	Day	1	Day	1
156454416	1457045	PMNT	Month	12	Month	12
157669371	1470822	REC	Day	1	Year	1
157923264	1474461	PMNT	Day	0	Day	0
157907642	1473961	PMNT	Day	2213	Day	2213
159275990	1493820	REC	Day	1	Day	1
159276017	1493822	PMNT	Day	1	Day	1
159269822	1493511	PMNT	Day	1	Day	1
159275677	1493805	PMNT	Month	6	Month	6
158506873	1481895	REC	Day	0	Day	0
158505213	1481873	REC	Day	0	Day	0
159131306	1486683	REC	Month	0	Month	0
159128882	1486563	REC	Month	0	Month	0
159131306	1486684	PMNT	Day	1	Month	3
159128882	1486564	PMNT	Day	1	Month	3
159187574	1491544	PMNT	Day	1	Month	0
159181557	1490848	PMNT	Month	1	Month	0
159185547	1491227	PMNT	Day	1	Month	12
159182683	1491013	PMNT	Day	1	Month	0
159184190	1491147	PMNT	Month	3	Month	3
156194741	1456078	PMNT	Month	1	Day	0
156380938	1456657	PMNT	Month	12	Month	12
156452471	1457041	PMNT	Month	12	Month	12
157668265	1470815	REC	Day	1	Year	1
157670382	1470843	PMNT	Day	1	Year	4
157665622	1470773	PMNT	Day	1	Year	1
158244881	1481356	PMNT	Month	1	Day	335
157909213	1473968	PMNT	Day	756	Day	756
157670448	1470864	PMNT	Day	1	Year	4
159277132	1493872	REC	Day	1	Day	1
159273532	1493704	PMNT	Day	1	Day	1
158243272	1481319	PMNT	Day	3606	Day	3606
158243392	1481338	PMNT	Month	6	Day	6620
158498812	1481852	PMNT	Day	1	Day	0
159178585	1490345	PMNT	Day	1	Month	12
159183254	1491070	PMNT	Day	1	Month	0
159175347	1489692	PMNT	Day	1	Month	0
159185863	1491272	PMNT	Day	1	Month	0
159167131	1488327	PMNT	Day	1	Month	0
159170238	1488768	PMNT	Day	1	Month	12
159164929	1487999	PMNT	Month	3	Month	3
159183711	1491111	PMNT	Day	1	Month	12
159178539	1490336	PMNT	Day	1	Month	0
159187871	1491593	PMNT	Day	1	Month	12
159183944	1491133	REC	Month	6	Month	6
159168377	1488511	REC	Month	1	Month	0
159188084	1491635	REC	Month	1	Month	0
159182492	1490997	REC	Day	1	Month	0
159183715	1491112	REC	Day	1	Month	0
159171970	1489115	REC	Day	1	Month	0
159186931	1491424	REC	Month	1	Month	0
159185210	1491203	REC	Day	1	Month	0
159182745	1491021	REC	Day	1	Month	12
159180385	1490646	REC	Day	1	Month	0
159188142	1491645	REC	Day	1	Month	0
156398914	1456874	PMNT	Day	1	Day	1
156395506	1456829	PMNT	Day	1	Day	1
156397505	1456858	PMNT	Day	1	Day	1
156369884	1456613	PMNT	Month	12	Month	12
158249344	1481361	PMNT	Month	1	Day	335
159270730	1493558	REC	Day	1	Day	1
159270407	1493536	REC	Day	1	Day	1
158500011	1481860	REC	Day	0	Day	0
159126158	1486468	REC	Month	0	Month	0
159126158	1486469	PMNT	Day	1	Month	3
159189317	1491827	PMNT	Month	6	Month	6
159162908	1487766	PMNT	Day	1	Month	0
159170503	1488824	PMNT	Day	1	Month	0
159168246	1488497	PMNT	Day	1	Month	0
159182272	1490974	PMNT	Day	1	Month	0
159189416	1491836	PMNT	Day	7	Month	3
159184204	1491149	PMNT	Day	1	Month	12
159160832	1487544	PMNT	Day	1	Month	0
159185692	1491239	PMNT	Day	1	Month	0
159167192	1488341	PMNT	Day	1	Month	0
159184606	1491167	PMNT	Day	1	Month	0
159180761	1490709	PMNT	Day	1	Month	0
159167042	1488307	PMNT	Month	6	Month	6
159187878	1491595	REC	Day	1	Month	0
159179052	1490424	REC	Day	1	Month	0
159171457	1489010	REC	Day	1	Month	0
159183819	1491120	REC	Month	6	Month	6
159183189	1491062	REC	Month	0	Month	3
159184162	1491144	REC	Day	1	Month	12
159170444	1488811	REC	Day	1	Month	12
159188673	1491738	REC	Day	1	Month	0
159185949	1491287	REC	Day	1	Month	0
159176874	1490020	REC	Day	1	Month	0
159181928	1490919	REC	Day	1	Month	0
159169796	1488698	REC	Day	1	Month	0
159174591	1489584	REC	Day	1	Month	12
160404116	1513331	REC	Month	3	Day	1693
159370039	1498608	REC	Day	1	Day	1
159367349	1498414	REC	Day	1	Day	1
159370833	1498645	PMNT	Day	1	Day	1
159369156	1498549	PMNT	Day	1	Day	1
159374849	1498758	PMNT	Day	1	Day	1
159447845	1502793	REC	Day	1	Day	1
159437030	1502306	REC	Day	1	Day	1
159441230	1502437	PMNT	Day	1	Day	1
159422850	1501710	PMNT	Day	1	Day	1
159428529	1501977	PMNT	Day	1	Day	1
159428614	1501984	PMNT	Day	1	Day	1
160445002	1513347	PMNT	Month	1	Day	173
160915289	1516684	PMNT	Day	1	Year	1
160915256	1516677	PMNT	Day	1	Year	1
160385299	1513273	PMNT	Month	6	Day	356
160518352	1513527	PMNT	Day	1	Month	12
159389336	1499789	REC	Day	1	Day	1
159387559	1499632	REC	Day	0	Day	0
159388726	1499736	PMNT	Day	1	Day	1
159390172	1499838	PMNT	Day	1	Day	1
159386801	1499578	PMNT	Month	3	Month	3
159386832	1499581	PMNT	Month	6	Month	6
159161560	1487600	PMNT	Day	1	Month	0
159161097	1487550	PMNT	Day	1	Month	12
159184358	1491156	PMNT	Month	1	Month	0
159183504	1491093	PMNT	Day	1	Month	0
159173051	1489299	PMNT	Month	3	Month	3
159163796	1487864	PMNT	Day	1	Month	12
159175742	1489771	PMNT	Day	1	Month	0
159187334	1491500	PMNT	Day	1	Month	0
159176576	1489957	PMNT	Day	1	Month	12
159176811	1490009	PMNT	Day	1	Month	0
159186091	1491310	PMNT	Day	1	Month	12
159189909	1491927	PMNT	Day	1	Month	12
159183179	1491060	PMNT	Day	1	Month	0
159187618	1491548	PMNT	Day	1	Month	0
157825021	1473868	PMNT	Month	1	Month	1
157825899	1473885	PMNT	Month	1	Month	1
159178152	1490265	REC	Month	3	Month	3
159184915	1491188	REC	Day	1	Month	0
159182263	1490972	REC	Month	6	Month	6
159170198	1488760	REC	Day	1	Month	0
159187115	1491456	REC	Month	6	Month	6
158234223	1481286	PMNT	Month	1	Day	335
159184813	1491179	REC	Day	1	Month	1
159182233	1490967	REC	Month	3	Month	3
159183865	1491125	REC	Day	1	Month	0
159182523	1490999	REC	Day	1	Month	12
159185722	1491244	REC	Day	1	Month	0
159302331	1494864	REC	Day	0	Day	0
159288594	1494200	PMNT	Day	1	Day	1
159302331	1494865	PMNT	Month	3	Day	1
159376527	1498826	REC	Day	1	Day	1
159372068	1498676	PMNT	Day	1	Day	1
159444160	1502578	REC	Day	1	Day	1
159422350	1501693	REC	Month	6	Month	6
159440719	1502414	REC	Month	6	Month	6
159436424	1502293	REC	Day	1	Day	1
159439270	1502346	REC	Day	1	Day	1
159432914	1502111	PMNT	Day	1	Day	1
159440606	1502411	PMNT	Month	3	Month	3
159443709	1502546	PMNT	Day	1	Day	1
159435693	1502263	PMNT	Day	1	Day	1
159346437	1497178	REC	Day	1	Day	1
160915495	1516705	REC	Day	1	Year	1
157824135	1473861	PMNT	Month	1	Month	1
158259474	1481425	PMNT	Month	1	Day	335
159173939	1489471	REC	Day	1	Month	0
158234210	1481285	PMNT	Month	1	Day	335
159186300	1491335	REC	Day	1	Month	0
159171422	1489004	REC	Day	1	Month	0
